train_top1,train_top5,train_loss,valid_top1,valid_top5,valid_loss,test_top1,test_top5,test_loss,time_elapsed,file_id
85.39125061035156,99.50499725341797,2.7593319416046143,53.02547836303711,87.83340454101562,3.4953629970550537,62.0969352722168,92.51094818115234,3.265613317489624,5425.0,0
85.21125030517578,99.51249694824219,2.758589267730713,53.57782745361328,87.71397399902344,3.2691519260406494,61.51472854614258,92.55573272705078,2.948753595352173,5982.0,1
84.5574951171875,99.3812484741211,2.765021324157715,53.403663635253906,88.39569854736328,3.822293758392334,61.778465270996094,92.63037872314453,3.395555019378662,11923.0,2
84.3687515258789,99.37124633789062,2.818955659866333,52.04518508911133,86.887939453125,4.307255744934082,60.35529708862305,91.80931854248047,3.8297414779663086,10292.0,3
84.29124450683594,99.37874603271484,2.7574026584625244,51.41321563720703,86.4699478149414,3.115861177444458,60.683719635009766,91.60529327392578,2.9394848346710205,4603.0,4
84.75999450683594,99.4262466430664,2.7692952156066895,53.234474182128906,88.07723236083984,3.1679725646972656,60.862857818603516,92.96875,2.9658596515655518,4533.0,5
84.39125061035156,99.33999633789062,2.778991937637329,52.69705581665039,87.67416381835938,3.2333247661590576,61.4251594543457,92.36663818359375,3.13801908493042,6205.0,6
83.6824951171875,99.27249908447266,2.8140482902526855,50.9902458190918,85.76333618164062,3.387420892715454,59.58897399902344,91.5505599975586,3.1658401489257812,8065.0,7
83.3812484741211,99.21499633789062,2.788855791091919,50.024879455566406,86.40027618408203,3.402022361755371,59.85270690917969,91.30673217773438,3.085371255874634,4777.0,8
83.49874877929688,99.23999786376953,2.78000545501709,52.59255599975586,87.9478530883789,3.351560592651367,61.77348709106445,92.8841552734375,3.0200557708740234,4535.0,9
84.01625061035156,99.27999877929688,2.794276237487793,52.28403854370117,87.2462158203125,3.2047784328460693,61.380374908447266,92.08300018310547,2.877042531967163,4895.0,10
82.91374969482422,99.10374450683594,2.850950002670288,50.93053436279297,86.3355941772461,3.3522400856018066,59.205814361572266,91.35649108886719,3.1170766353607178,6392.0,11
82.24874877929688,99.01249694824219,2.827280044555664,50.0845947265625,86.01214599609375,3.278704881668091,59.74821090698242,91.21715545654297,2.9282913208007812,4380.0,12
82.20124816894531,99.04624938964844,2.834789514541626,51.68690490722656,87.05712890625,3.6639015674591064,60.54936218261719,91.94367218017578,3.330497980117798,6028.0,13
82.07125091552734,98.97750091552734,2.818420648574829,50.691680908203125,86.79837036132812,3.1151065826416016,61.14152145385742,91.70979309082031,2.822298049926758,4746.0,14
81.73374938964844,98.93124389648438,2.8551642894744873,50.109474182128906,85.34534454345703,3.3100738525390625,59.32026290893555,90.97332763671875,2.980091094970703,4504.0,15
86.64749908447266,99.69249725341797,2.7136361598968506,52.32882308959961,87.15167236328125,3.3006701469421387,61.88296127319336,92.59554290771484,3.0392398834228516,5685.0,16
86.45624542236328,99.62999725341797,2.7278337478637695,51.736663818359375,87.49005126953125,3.2301790714263916,62.02229309082031,92.39152526855469,2.9743764400482178,4834.0,17
86.41749572753906,99.6199951171875,2.7792959213256836,52.7468147277832,87.46018981933594,3.372896909713745,61.82324981689453,91.87400817871094,2.987558364868164,4404.0,18
86.56375122070312,99.63624572753906,2.7374963760375977,55.31946563720703,88.99283599853516,3.0686049461364746,63.25139236450195,93.41162872314453,2.850088357925415,5589.0,19
86.2249984741211,99.61000061035156,2.7675015926361084,54.46855163574219,88.57981872558594,3.1942813396453857,62.74880599975586,93.17277526855469,2.8656749725341797,5616.0,20
85.59500122070312,99.50249481201172,2.7742063999176025,53.47830581665039,88.8982925415039,2.975414514541626,62.176551818847656,92.5855941772461,2.7444214820861816,7434.0,21
86.23500061035156,99.63249969482422,2.7379941940307617,51.84613800048828,86.83319854736328,3.088373899459839,60.8529052734375,91.70481872558594,2.8417603969573975,4457.0,22
85.91749572753906,99.57749938964844,2.7572758197784424,51.557525634765625,87.2462158203125,3.359142541885376,60.70859909057617,92.57563781738281,3.1752371788024902,3995.0,23
85.42374420166016,99.53499603271484,2.791922092437744,51.08977127075195,86.49980163574219,3.4316861629486084,59.698448181152344,92.14768981933594,3.0540778636932373,5781.0,24
86.15374755859375,99.60874938964844,2.7350034713745117,53.76194381713867,87.57464599609375,3.1533453464508057,62.30095672607422,92.7149658203125,2.822023391723633,4491.0,25
85.80500030517578,99.54000091552734,2.7739675045013428,53.547969818115234,87.87320709228516,3.2582151889801025,61.70382308959961,92.6054916381836,2.9913816452026367,4109.0,26
85.38999938964844,99.52874755859375,2.779552936553955,54.493431091308594,88.75398254394531,3.290288209915161,62.07205581665039,92.65028381347656,3.0035510063171387,5592.0,27
84.93875122070312,99.46749877929688,2.7528021335601807,50.76632308959961,86.0818099975586,3.1434996128082275,59.5839958190918,90.8539047241211,2.895707845687866,4158.0,28
85.55500030517578,99.54624938964844,2.7694144248962402,51.8162841796875,86.96257781982422,3.4246714115142822,61.31071090698242,92.22233581542969,3.301023483276367,5138.0,29
84.6500015258789,99.44249725341797,2.800043821334839,51.124603271484375,87.11186218261719,3.2810420989990234,60.27567672729492,91.96357727050781,3.0434560775756836,4274.0,30
85.47999572753906,99.54499816894531,2.7637832164764404,52.77667236328125,87.31090545654297,3.056300163269043,61.280853271484375,92.52090454101562,2.8535265922546387,4304.0,31
84.7437515258789,99.43374633789062,2.79465651512146,52.94586181640625,87.57464599609375,3.3191020488739014,62.00736618041992,92.06807708740234,3.060870409011841,4720.0,32
85.0999984741211,99.48374938964844,2.806281566619873,53.115047454833984,87.62440490722656,3.213364839553833,62.425357818603516,92.28702545166016,2.9373865127563477,5120.0,33
83.71624755859375,99.32125091552734,2.7844386100769043,50.55732727050781,86.09175872802734,3.2266030311584473,60.1164436340332,91.53562927246094,2.928668975830078,4965.0,34
83.55500030517578,99.28374481201172,2.786983013153076,51.07981872558594,86.6938705444336,3.210357189178467,60.997215270996094,91.46099090576172,2.9211976528167725,5225.0,35
83.5687484741211,99.2699966430664,2.816969156265259,51.69187927246094,86.77349090576172,3.256782054901123,60.54936218261719,91.78941345214844,3.0645430088043213,4330.0,36
83.76124572753906,99.29624938964844,2.7753713130950928,51.99542236328125,87.12679290771484,3.0999748706817627,61.44009017944336,92.18252563476562,2.8871653079986572,4769.0,37
83.65999603271484,99.26374816894531,2.803985595703125,51.99542236328125,87.46018981933594,3.239133596420288,61.58439636230469,92.23228454589844,2.877950429916382,4512.0,38
83.47624969482422,99.25749969482422,2.8140928745269775,51.76154708862305,87.61444854736328,3.124462366104126,61.85808181762695,92.34175872802734,2.8665411472320557,3919.0,39
87.50999450683594,99.74874877929688,2.734807014465332,51.56747817993164,87.10191345214844,3.1919236183166504,59.967159271240234,91.18730163574219,2.9409501552581787,5290.0,40
87.52124786376953,99.70999908447266,2.7608001232147217,52.488059997558594,87.54975891113281,3.1591110229492188,60.78821563720703,92.11286163330078,2.8670594692230225,6017.0,41
87.05999755859375,99.71624755859375,2.7549617290496826,53.15983200073242,87.95282745361328,3.092831611633301,61.69884490966797,92.67516326904297,2.7773654460906982,5703.0,42
86.88874816894531,99.6762466430664,2.739933967590332,54.48347854614258,88.79876708984375,3.0939810276031494,63.81369400024414,92.96875,2.845506429672241,5589.0,43
87.03874969482422,99.68624877929688,2.7362096309661865,49.5123405456543,85.3005599975586,3.0873868465423584,59.718353271484375,90.69466400146484,2.9381210803985596,4969.0,44
86.9312515258789,99.70124816894531,2.770698308944702,51.8560905456543,86.48985290527344,3.10673451423645,60.99223709106445,92.0780258178711,2.872518539428711,5446.0,45
86.37374877929688,99.63375091552734,2.761723518371582,52.57762908935547,87.1666030883789,3.1552186012268066,61.877986907958984,91.98348236083984,2.9095470905303955,4262.0,46
86.76124572753906,99.66874694824219,2.751234292984009,54.150081634521484,88.06230163574219,2.960148334503174,62.738853454589844,92.59056854248047,2.690903425216675,5483.0,47
86.04999542236328,99.60499572753906,2.7535617351531982,49.43769836425781,84.987060546875,3.116527557373047,57.84235763549805,89.41580200195312,2.895179510116577,5450.0,48
85.78624725341797,99.57499694824219,2.7691752910614014,49.9601936340332,85.65386199951172,3.2739861011505127,60.58917236328125,91.38634490966797,3.173290252685547,6217.0,49
86.24749755859375,99.63499450683594,2.7901699542999268,51.07981872558594,86.86803436279297,3.2126729488372803,60.29558181762695,91.64012908935547,2.940157413482666,5955.0,50
86.3125,99.61624908447266,2.780395984649658,52.587581634521484,87.76373291015625,3.059522867202759,61.78343963623047,92.23228454589844,2.9344708919525146,4376.0,51
84.3687515258789,99.37249755859375,2.7936131954193115,49.43769836425781,85.8280258178711,3.1295907497406006,58.41461181640625,90.34136199951172,2.7928338050842285,4856.0,52
84.79874420166016,99.4324951171875,2.7779672145843506,50.51751708984375,86.05194854736328,3.0954596996307373,60.146297454833984,91.56050872802734,2.8558642864227295,4546.0,53
84.54499816894531,99.43999481201172,2.783323287963867,50.71656036376953,86.3554916381836,3.1227967739105225,60.265724182128906,91.59037017822266,2.9193239212036133,5008.0,54
84.53499603271484,99.40999603271484,2.7678322792053223,52.54279708862305,87.27607727050781,3.0475597381591797,61.57941818237305,92.06309509277344,2.7750253677368164,5000.0,55
87.49874877929688,99.72249603271484,2.786318778991699,51.189292907714844,86.38037872314453,3.084484577178955,60.27567672729492,91.50080108642578,2.8364014625549316,5146.0,56
87.09874725341797,99.6875,2.8110604286193848,49.85569381713867,85.73845672607422,3.0743067264556885,58.71815490722656,90.78921508789062,2.882220506668091,5282.0,57
86.28250122070312,99.6312484741211,2.815868616104126,48.88534927368164,84.66859436035156,3.1100876331329346,58.051353454589844,89.94327545166016,2.9551494121551514,5014.0,58
84.63624572753906,99.39249420166016,2.8309924602508545,49.34315490722656,84.8228530883789,3.1463990211486816,57.37957763671875,90.11743927001953,2.994215965270996,4604.0,59
87.69499969482422,99.74124908447266,2.7105507850646973,53.59773254394531,88.21656036376953,3.5845441818237305,62.559715270996094,93.12300872802734,3.19203519821167,9360.0,60
87.93000030517578,99.78250122070312,2.706188201904297,55.229896545410156,89.1719741821289,3.4349043369293213,62.87321090698242,93.31210327148438,3.095515727996826,11441.0,61
87.25999450683594,99.70624542236328,2.732335329055786,55.214969635009766,89.0625,3.292006731033325,62.98268508911133,93.02349090576172,2.999335765838623,18868.0,62
86.69625091552734,99.625,2.763810396194458,52.86126708984375,87.67913818359375,3.1956968307495117,62.61942672729492,92.80951690673828,2.992276668548584,26179.0,63
87.00249481201172,99.69499969482422,2.715433120727539,53.86146545410156,88.1966552734375,3.422978639602661,61.977508544921875,92.76473236083984,3.174492835998535,7272.0,64
86.92499542236328,99.68499755859375,2.7076525688171387,55.229896545410156,89.10231018066406,3.358687400817871,62.89809036254883,93.59076690673828,3.1423110961914062,9426.0,65
87.12749481201172,99.68624877929688,2.726637125015259,54.6476936340332,88.76891326904297,3.2487781047821045,62.4154052734375,93.0782241821289,3.034860134124756,11378.0,66
85.88499450683594,99.55624389648438,2.7653565406799316,53.42854309082031,88.1717758178711,3.290440797805786,61.982486724853516,92.36166381835938,2.967076539993286,18910.0,67
86.22249603271484,99.56999969482422,2.757841110229492,53.319068908691406,87.36564636230469,3.372009038925171,61.8033447265625,92.14271545410156,3.0549893379211426,5661.0,68
